lat,lon,lat_idx,lon_idx,E_C0_freq,E_C1_freq,E_C2_freq,E_transition,E_dominant
38.25,109.5,67,158,23.0,1.0,20.0,19.0,0.0
38.25,109.75,67,159,30.0,3.0,11.0,20.0,0.0
38.25,110.0,67,160,26.0,7.0,11.0,22.0,0.0
38.25,110.25,67,161,18.0,12.0,14.0,27.0,0.0
38.25,110.5,67,162,20.0,10.0,14.0,26.0,0.0
38.25,110.75,67,163,19.0,12.0,13.0,28.0,0.0
38.25,111.0,67,164,18.0,9.0,17.0,28.0,0.0
38.25,111.25,67,165,20.0,6.0,18.0,27.0,0.0
38.25,111.5,67,166,20.0,6.0,18.0,27.0,0.0
38.25,111.75,67,167,21.0,5.0,18.0,23.0,0.0
38.25,112.0,67,168,21.0,4.0,19.0,25.0,0.0
38.25,112.25,67,169,19.0,4.0,21.0,28.0,2.0
38.25,112.5,67,170,21.0,7.0,16.0,26.0,0.0
38.25,112.75,67,171,24.0,5.0,15.0,22.0,0.0
38.25,113.0,67,172,24.0,4.0,16.0,29.0,0.0
38.25,113.25,67,173,27.0,8.0,9.0,22.0,0.0
38.25,113.5,67,174,17.0,7.0,20.0,26.0,2.0
38.25,113.75,67,175,19.0,7.0,18.0,25.0,0.0
38.25,114.0,67,176,19.0,7.0,18.0,23.0,0.0
38.25,114.25,67,177,23.0,6.0,15.0,30.0,0.0
38.25,114.5,67,178,25.0,4.0,15.0,27.0,0.0
38.25,114.75,67,179,19.0,8.0,17.0,33.0,0.0
38.25,115.0,67,180,20.0,11.0,13.0,28.0,0.0
38.25,115.25,67,181,25.0,9.0,10.0,22.0,0.0
38.25,115.5,67,182,22.0,8.0,14.0,26.0,0.0
38.25,115.75,67,183,22.0,7.0,15.0,24.0,0.0
38.25,116.0,67,184,25.0,7.0,12.0,25.0,0.0
38.25,116.25,67,185,21.0,9.0,14.0,23.0,0.0
38.25,116.5,67,186,24.0,9.0,11.0,28.0,0.0
38.25,116.75,67,187,21.0,8.0,15.0,26.0,0.0
38.25,117.0,67,188,23.0,7.0,14.0,24.0,0.0
38.25,117.25,67,189,23.0,9.0,12.0,25.0,0.0
38.25,117.5,67,190,19.0,13.0,12.0,33.0,0.0
38.25,117.75,67,191,18.0,18.0,8.0,32.0,0.0
38.0,75.0,68,20,23.0,0.0,21.0,24.0,0.0
38.0,75.25,68,21,17.0,0.0,27.0,25.0,2.0
38.0,75.5,68,22,16.0,0.0,28.0,27.0,2.0
38.0,75.75,68,23,23.0,0.0,21.0,27.0,0.0
38.0,76.0,68,24,19.0,0.0,25.0,18.0,2.0
38.0,76.25,68,25,19.0,0.0,25.0,16.0,2.0
38.0,76.5,68,26,22.0,0.0,22.0,26.0,0.0
38.0,76.75,68,27,26.0,0.0,18.0,28.0,0.0
38.0,77.0,68,28,30.0,0.0,14.0,22.0,0.0
38.0,77.25,68,29,31.0,0.0,13.0,22.0,0.0
38.0,77.5,68,30,31.0,0.0,13.0,14.0,0.0
38.0,77.75,68,31,33.0,0.0,11.0,18.0,0.0
38.0,78.0,68,32,30.0,0.0,14.0,23.0,0.0
38.0,78.25,68,33,30.0,0.0,14.0,17.0,0.0
38.0,78.5,68,34,32.0,0.0,12.0,18.0,0.0
38.0,78.75,68,35,36.0,0.0,8.0,11.0,0.0
38.0,79.0,68,36,37.0,0.0,7.0,14.0,0.0
38.0,79.25,68,37,40.0,0.0,4.0,6.0,0.0
38.0,79.5,68,38,35.0,0.0,9.0,14.0,0.0
38.0,79.75,68,39,38.0,0.0,6.0,12.0,0.0
38.0,80.0,68,40,36.0,0.0,8.0,12.0,0.0
38.0,80.25,68,41,36.0,0.0,8.0,16.0,0.0
38.0,80.5,68,42,33.0,0.0,11.0,18.0,0.0
38.0,80.75,68,43,38.0,0.0,6.0,12.0,0.0
38.0,81.0,68,44,41.0,0.0,3.0,6.0,0.0
38.0,81.25,68,45,41.0,0.0,3.0,4.0,0.0
38.0,81.5,68,46,41.0,0.0,3.0,4.0,0.0
38.0,81.75,68,47,41.0,0.0,3.0,6.0,0.0
38.0,82.0,68,48,39.0,0.0,5.0,10.0,0.0
38.0,82.25,68,49,38.0,0.0,6.0,9.0,0.0
38.0,82.5,68,50,38.0,0.0,6.0,12.0,0.0
38.0,82.75,68,51,38.0,0.0,6.0,12.0,0.0
38.0,83.0,68,52,40.0,0.0,4.0,8.0,0.0
38.0,83.25,68,53,38.0,0.0,6.0,11.0,0.0
38.0,83.5,68,54,39.0,0.0,5.0,9.0,0.0
38.0,83.75,68,55,42.0,0.0,2.0,3.0,0.0
38.0,84.0,68,56,38.0,0.0,6.0,11.0,0.0
38.0,84.25,68,57,41.0,0.0,3.0,6.0,0.0
38.0,84.5,68,58,38.0,0.0,6.0,10.0,0.0
38.0,84.75,68,59,38.0,0.0,6.0,12.0,0.0
38.0,85.0,68,60,36.0,0.0,8.0,14.0,0.0
38.0,85.25,68,61,39.0,0.0,5.0,10.0,0.0
38.0,85.5,68,62,37.0,0.0,7.0,11.0,0.0
38.0,85.75,68,63,38.0,0.0,6.0,10.0,0.0
38.0,86.0,68,64,34.0,0.0,10.0,16.0,0.0
38.0,86.25,68,65,34.0,0.0,10.0,14.0,0.0
38.0,86.5,68,66,24.0,0.0,20.0,23.0,0.0
38.0,86.75,68,67,18.0,0.0,26.0,25.0,2.0
38.0,87.0,68,68,16.0,0.0,28.0,21.0,2.0
38.0,87.25,68,69,13.0,0.0,31.0,16.0,2.0
38.0,87.5,68,70,10.0,0.0,34.0,14.0,2.0
38.0,87.75,68,71,9.0,0.0,35.0,11.0,2.0
38.0,88.0,68,72,14.0,0.0,30.0,14.0,2.0
38.0,88.25,68,73,16.0,0.0,28.0,15.0,2.0
38.0,88.5,68,74,14.0,0.0,30.0,18.0,2.0
38.0,88.75,68,75,15.0,0.0,29.0,22.0,2.0
38.0,89.0,68,76,17.0,0.0,27.0,21.0,2.0
38.0,89.25,68,77,18.0,0.0,26.0,23.0,2.0
38.0,89.5,68,78,20.0,0.0,24.0,17.0,2.0
38.0,89.75,68,79,17.0,0.0,27.0,17.0,2.0
38.0,90.0,68,80,22.0,0.0,22.0,19.0,0.0
38.0,90.25,68,81,25.0,0.0,19.0,20.0,0.0
38.0,90.5,68,82,24.0,0.0,20.0,24.0,0.0
38.0,90.75,68,83,26.0,0.0,18.0,23.0,0.0
38.0,91.0,68,84,27.0,0.0,17.0,22.0,0.0
38.0,91.25,68,85,33.0,0.0,11.0,16.0,0.0
38.0,91.5,68,86,31.0,0.0,13.0,18.0,0.0
38.0,91.75,68,87,33.0,0.0,11.0,18.0,0.0
38.0,92.0,68,88,33.0,0.0,11.0,18.0,0.0
38.0,92.25,68,89,36.0,0.0,8.0,12.0,0.0
38.0,92.5,68,90,32.0,0.0,12.0,18.0,0.0
38.0,92.75,68,91,31.0,0.0,13.0,14.0,0.0
38.0,93.0,68,92,35.0,0.0,9.0,13.0,0.0
38.0,93.25,68,93,32.0,0.0,12.0,14.0,0.0
38.0,93.5,68,94,28.0,0.0,16.0,20.0,0.0
38.0,93.75,68,95,31.0,0.0,13.0,17.0,0.0
38.0,94.0,68,96,37.0,0.0,7.0,8.0,0.0
38.0,94.25,68,97,33.0,0.0,11.0,15.0,0.0
38.0,94.5,68,98,32.0,0.0,12.0,17.0,0.0
38.0,94.75,68,99,29.0,0.0,15.0,18.0,0.0
38.0,95.0,68,100,27.0,0.0,17.0,24.0,0.0
38.0,95.25,68,101,24.0,0.0,20.0,22.0,0.0
38.0,95.5,68,102,26.0,0.0,18.0,25.0,0.0
38.0,95.75,68,103,23.0,0.0,21.0,21.0,0.0
38.0,96.0,68,104,24.0,0.0,20.0,27.0,0.0
38.0,96.25,68,105,26.0,0.0,18.0,20.0,0.0
38.0,96.5,68,106,26.0,0.0,18.0,24.0,0.0
38.0,96.75,68,107,26.0,0.0,18.0,25.0,0.0
38.0,97.0,68,108,29.0,0.0,15.0,21.0,0.0
38.0,97.25,68,109,26.0,0.0,18.0,23.0,0.0
38.0,97.5,68,110,24.0,0.0,20.0,20.0,0.0
38.0,97.75,68,111,25.0,0.0,19.0,21.0,0.0
38.0,98.0,68,112,23.0,0.0,21.0,23.0,0.0
38.0,98.25,68,113,24.0,0.0,20.0,21.0,0.0
38.0,98.5,68,114,21.0,0.0,23.0,23.0,2.0
38.0,98.75,68,115,23.0,0.0,21.0,19.0,0.0
38.0,99.0,68,116,22.0,0.0,22.0,20.0,0.0
38.0,99.25,68,117,25.0,0.0,19.0,18.0,0.0
38.0,99.5,68,118,20.0,0.0,24.0,20.0,2.0
38.0,99.75,68,119,21.0,0.0,23.0,17.0,2.0
38.0,100.0,68,120,17.0,0.0,27.0,21.0,2.0
38.0,100.25,68,121,14.0,0.0,30.0,15.0,2.0
38.0,100.5,68,122,14.0,0.0,30.0,19.0,2.0
38.0,100.75,68,123,17.0,0.0,27.0,21.0,2.0
38.0,101.0,68,124,11.0,0.0,33.0,13.0,2.0
38.0,101.25,68,125,11.0,0.0,33.0,13.0,2.0
38.0,101.5,68,126,13.0,0.0,31.0,11.0,2.0
38.0,101.75,68,127,16.0,0.0,28.0,21.0,2.0
38.0,102.0,68,128,14.0,0.0,30.0,23.0,2.0
38.0,102.25,68,129,15.0,0.0,29.0,19.0,2.0
38.0,102.5,68,130,19.0,0.0,25.0,23.0,2.0
38.0,102.75,68,131,21.0,0.0,23.0,19.0,2.0
38.0,103.0,68,132,22.0,0.0,22.0,17.0,0.0
38.0,103.25,68,133,24.0,0.0,20.0,20.0,0.0
38.0,103.5,68,134,26.0,0.0,18.0,24.0,0.0
38.0,103.75,68,135,28.0,0.0,16.0,22.0,0.0
38.0,104.0,68,136,31.0,0.0,13.0,20.0,0.0
38.0,104.25,68,137,33.0,0.0,11.0,13.0,0.0
38.0,104.5,68,138,29.0,0.0,15.0,20.0,0.0
38.0,104.75,68,139,28.0,0.0,16.0,21.0,0.0
38.0,105.0,68,140,26.0,0.0,18.0,24.0,0.0
38.0,105.25,68,141,28.0,0.0,16.0,21.0,0.0
38.0,105.5,68,142,28.0,0.0,16.0,25.0,0.0
38.0,105.75,68,143,27.0,0.0,17.0,23.0,0.0
38.0,106.0,68,144,30.0,0.0,14.0,19.0,0.0
38.0,106.25,68,145,31.0,0.0,13.0,19.0,0.0
38.0,106.5,68,146,32.0,0.0,12.0,15.0,0.0
38.0,106.75,68,147,29.0,0.0,15.0,19.0,0.0
38.0,107.0,68,148,30.0,0.0,14.0,21.0,0.0
38.0,107.25,68,149,31.0,0.0,13.0,19.0,0.0
38.0,107.5,68,150,32.0,0.0,12.0,17.0,0.0
38.0,107.75,68,151,31.0,0.0,13.0,19.0,0.0
38.0,108.0,68,152,28.0,1.0,15.0,21.0,0.0
38.0,108.25,68,153,24.0,1.0,19.0,21.0,0.0
38.0,108.5,68,154,23.0,1.0,20.0,22.0,0.0
38.0,108.75,68,155,21.0,2.0,21.0,21.0,0.0
38.0,109.0,68,156,26.0,1.0,17.0,20.0,0.0
38.0,109.25,68,157,25.0,1.0,18.0,27.0,0.0
38.0,109.5,68,158,26.0,3.0,15.0,22.0,0.0
38.0,109.75,68,159,24.0,6.0,14.0,26.0,0.0
38.0,110.0,68,160,22.0,10.0,12.0,28.0,0.0
38.0,110.25,68,161,20.0,12.0,12.0,29.0,0.0
38.0,110.5,68,162,17.0,14.0,13.0,27.0,0.0
38.0,110.75,68,163,13.0,16.0,15.0,29.0,1.0
38.0,111.0,68,164,15.0,6.0,23.0,26.0,2.0
38.0,111.25,68,165,14.0,8.0,22.0,27.0,2.0
38.0,111.5,68,166,20.0,6.0,18.0,27.0,0.0
38.0,111.75,68,167,21.0,5.0,18.0,23.0,0.0
38.0,112.0,68,168,24.0,6.0,14.0,29.0,0.0
38.0,112.25,68,169,23.0,6.0,15.0,28.0,0.0
38.0,112.5,68,170,26.0,6.0,12.0,23.0,0.0
38.0,112.75,68,171,23.0,4.0,17.0,23.0,0.0
38.0,113.0,68,172,26.0,2.0,16.0,23.0,0.0
38.0,113.25,68,173,24.0,4.0,16.0,20.0,0.0
38.0,113.5,68,174,20.0,8.0,16.0,22.0,0.0
38.0,113.75,68,175,17.0,9.0,18.0,24.0,2.0
38.0,114.0,68,176,19.0,12.0,13.0,21.0,0.0
38.0,114.25,68,177,18.0,11.0,15.0,28.0,0.0
38.0,114.5,68,178,23.0,5.0,16.0,25.0,0.0
38.0,114.75,68,179,22.0,7.0,15.0,26.0,0.0
38.0,115.0,68,180,21.0,9.0,14.0,30.0,0.0
38.0,115.25,68,181,23.0,8.0,13.0,22.0,0.0
38.0,115.5,68,182,21.0,10.0,13.0,27.0,0.0
38.0,115.75,68,183,22.0,9.0,13.0,26.0,0.0
38.0,116.0,68,184,20.0,9.0,15.0,27.0,0.0
38.0,116.25,68,185,22.0,10.0,12.0,19.0,0.0
38.0,116.5,68,186,22.0,9.0,13.0,27.0,0.0
38.0,116.75,68,187,23.0,7.0,14.0,24.0,0.0
38.0,117.0,68,188,19.0,11.0,14.0,25.0,0.0
38.0,117.25,68,189,21.0,9.0,14.0,33.0,0.0
38.0,117.5,68,190,20.0,12.0,12.0,32.0,0.0
38.0,117.75,68,191,16.0,17.0,11.0,30.0,1.0
38.0,118.0,68,192,17.0,15.0,12.0,27.0,0.0
38.0,118.25,68,193,14.0,18.0,12.0,29.0,1.0
38.0,118.5,68,194,15.0,16.0,13.0,27.0,1.0
38.0,118.75,68,195,17.0,18.0,9.0,34.0,1.0
38.0,119.0,68,196,12.0,20.0,12.0,34.0,1.0
37.75,75.0,69,20,23.0,0.0,21.0,25.0,0.0
37.75,75.25,69,21,17.0,0.0,27.0,21.0,2.0
37.75,75.5,69,22,13.0,0.0,31.0,21.0,2.0
37.75,75.75,69,23,15.0,0.0,29.0,24.0,2.0
37.75,76.0,69,24,12.0,0.0,32.0,15.0,2.0
37.75,76.25,69,25,16.0,0.0,28.0,25.0,2.0
37.75,76.5,69,26,17.0,0.0,27.0,26.0,2.0
37.75,76.75,69,27,22.0,0.0,22.0,26.0,0.0
37.75,77.0,69,28,25.0,0.0,19.0,26.0,0.0
37.75,77.25,69,29,32.0,0.0,12.0,20.0,0.0
37.75,77.5,69,30,32.0,0.0,12.0,20.0,0.0
37.75,77.75,69,31,34.0,0.0,10.0,20.0,0.0
37.75,78.0,69,32,33.0,0.0,11.0,20.0,0.0
37.75,78.25,69,33,32.0,0.0,12.0,13.0,0.0
37.75,78.5,69,34,29.0,0.0,15.0,24.0,0.0
37.75,78.75,69,35,33.0,0.0,11.0,19.0,0.0
37.75,79.0,69,36,38.0,0.0,6.0,10.0,0.0
37.75,79.25,69,37,32.0,0.0,12.0,20.0,0.0
37.75,79.5,69,38,35.0,0.0,9.0,15.0,0.0
37.75,79.75,69,39,39.0,0.0,5.0,10.0,0.0
37.75,80.0,69,40,37.0,0.0,7.0,11.0,0.0
37.75,80.25,69,41,38.0,0.0,6.0,12.0,0.0
37.75,80.5,69,42,37.0,0.0,7.0,14.0,0.0
37.75,80.75,69,43,36.0,0.0,8.0,16.0,0.0
37.75,81.0,69,44,38.0,0.0,6.0,12.0,0.0
37.75,81.25,69,45,37.0,0.0,7.0,12.0,0.0
37.75,81.5,69,46,37.0,0.0,7.0,12.0,0.0
37.75,81.75,69,47,36.0,0.0,8.0,16.0,0.0
37.75,82.0,69,48,36.0,0.0,8.0,14.0,0.0
37.75,82.25,69,49,36.0,0.0,8.0,12.0,0.0
37.75,82.5,69,50,33.0,0.0,11.0,18.0,0.0
37.75,82.75,69,51,33.0,0.0,11.0,18.0,0.0
37.75,83.0,69,52,38.0,0.0,6.0,8.0,0.0
37.75,83.25,69,53,40.0,0.0,4.0,7.0,0.0
37.75,83.5,69,54,39.0,0.0,5.0,9.0,0.0
37.75,83.75,69,55,42.0,0.0,2.0,4.0,0.0
37.75,84.0,69,56,42.0,0.0,2.0,4.0,0.0
37.75,84.25,69,57,40.0,0.0,4.0,8.0,0.0
37.75,84.5,69,58,43.0,0.0,1.0,2.0,0.0
37.75,84.75,69,59,39.0,0.0,5.0,10.0,0.0
37.75,85.0,69,60,41.0,0.0,3.0,6.0,0.0
37.75,85.25,69,61,39.0,0.0,5.0,9.0,0.0
37.75,85.5,69,62,35.0,0.0,9.0,10.0,0.0
37.75,85.75,69,63,34.0,0.0,10.0,14.0,0.0
37.75,86.0,69,64,33.0,0.0,11.0,12.0,0.0
37.75,86.25,69,65,25.0,0.0,19.0,21.0,0.0
37.75,86.5,69,66,12.0,0.0,32.0,15.0,2.0
37.75,86.75,69,67,11.0,0.0,33.0,13.0,2.0
37.75,87.0,69,68,9.0,0.0,35.0,15.0,2.0
37.75,87.25,69,69,8.0,0.0,36.0,16.0,2.0
37.75,87.5,69,70,14.0,0.0,30.0,18.0,2.0
37.75,87.75,69,71,17.0,0.0,27.0,20.0,2.0
37.75,88.0,69,72,18.0,0.0,26.0,20.0,2.0
37.75,88.25,69,73,14.0,0.0,30.0,16.0,2.0
37.75,88.5,69,74,20.0,0.0,24.0,17.0,2.0
37.75,88.75,69,75,19.0,0.0,25.0,21.0,2.0
37.75,89.0,69,76,20.0,0.0,24.0,22.0,2.0
37.75,89.25,69,77,19.0,0.0,25.0,19.0,2.0
37.75,89.5,69,78,15.0,0.0,29.0,20.0,2.0
37.75,89.75,69,79,17.0,0.0,27.0,18.0,2.0
37.75,90.0,69,80,23.0,0.0,21.0,27.0,0.0
37.75,90.25,69,81,19.0,0.0,25.0,18.0,2.0
37.75,90.5,69,82,15.0,0.0,29.0,23.0,2.0
37.75,90.75,69,83,18.0,0.0,26.0,31.0,2.0
37.75,91.0,69,84,22.0,0.0,22.0,27.0,0.0
37.75,91.25,69,85,25.0,0.0,19.0,23.0,0.0
37.75,91.5,69,86,21.0,0.0,23.0,26.0,2.0
37.75,91.75,69,87,21.0,0.0,23.0,25.0,2.0
37.75,92.0,69,88,32.0,0.0,12.0,20.0,0.0
37.75,92.25,69,89,34.0,0.0,10.0,15.0,0.0
37.75,92.5,69,90,33.0,0.0,11.0,15.0,0.0
37.75,92.75,69,91,34.0,0.0,10.0,11.0,0.0
37.75,93.0,69,92,35.0,0.0,9.0,15.0,0.0
37.75,93.25,69,93,32.0,0.0,12.0,14.0,0.0
37.75,93.5,69,94,32.0,0.0,12.0,16.0,0.0
37.75,93.75,69,95,34.0,0.0,10.0,12.0,0.0
37.75,94.0,69,96,35.0,0.0,9.0,14.0,0.0
37.75,94.25,69,97,32.0,0.0,12.0,18.0,0.0
37.75,94.5,69,98,33.0,0.0,11.0,15.0,0.0
37.75,94.75,69,99,28.0,0.0,16.0,22.0,0.0
37.75,95.0,69,100,31.0,0.0,13.0,17.0,0.0
37.75,95.25,69,101,32.0,0.0,12.0,20.0,0.0
37.75,95.5,69,102,27.0,0.0,17.0,18.0,0.0
37.75,95.75,69,103,24.0,0.0,20.0,16.0,0.0
37.75,96.0,69,104,22.0,0.0,22.0,16.0,0.0
37.75,96.25,69,105,26.0,0.0,18.0,20.0,0.0
37.75,96.5,69,106,24.0,0.0,20.0,19.0,0.0
37.75,96.75,69,107,22.0,0.0,22.0,23.0,0.0
37.75,97.0,69,108,23.0,0.0,21.0,21.0,0.0
37.75,97.25,69,109,20.0,0.0,24.0,22.0,2.0
37.75,97.5,69,110,17.0,0.0,27.0,20.0,2.0
37.75,97.75,69,111,24.0,0.0,20.0,22.0,0.0
37.75,98.0,69,112,25.0,0.0,19.0,23.0,0.0
37.75,98.25,69,113,25.0,0.0,19.0,20.0,0.0
37.75,98.5,69,114,28.0,0.0,16.0,17.0,0.0
37.75,98.75,69,115,23.0,0.0,21.0,21.0,0.0
37.75,99.0,69,116,22.0,0.0,22.0,18.0,0.0
37.75,99.25,69,117,22.0,0.0,22.0,20.0,0.0
37.75,99.5,69,118,23.0,0.0,21.0,18.0,0.0
37.75,99.75,69,119,17.0,0.0,27.0,19.0,2.0
37.75,100.0,69,120,20.0,0.0,24.0,21.0,2.0
37.75,100.25,69,121,17.0,0.0,27.0,25.0,2.0
37.75,100.5,69,122,18.0,0.0,26.0,23.0,2.0
37.75,100.75,69,123,16.0,0.0,28.0,21.0,2.0
37.75,101.0,69,124,13.0,0.0,31.0,18.0,2.0
37.75,101.25,69,125,15.0,0.0,29.0,20.0,2.0
37.75,101.5,69,126,13.0,0.0,31.0,22.0,2.0
37.75,101.75,69,127,13.0,0.0,31.0,20.0,2.0
37.75,102.0,69,128,10.0,0.0,34.0,18.0,2.0
37.75,102.25,69,129,11.0,0.0,33.0,17.0,2.0
37.75,102.5,69,130,15.0,0.0,29.0,21.0,2.0
37.75,102.75,69,131,19.0,0.0,25.0,19.0,2.0
37.75,103.0,69,132,24.0,0.0,20.0,18.0,0.0
37.75,103.25,69,133,24.0,0.0,20.0,24.0,0.0
37.75,103.5,69,134,25.0,0.0,19.0,22.0,0.0
37.75,103.75,69,135,27.0,0.0,17.0,20.0,0.0
37.75,104.0,69,136,28.0,0.0,16.0,18.0,0.0
37.75,104.25,69,137,28.0,0.0,16.0,19.0,0.0
37.75,104.5,69,138,29.0,0.0,15.0,21.0,0.0
37.75,104.75,69,139,31.0,0.0,13.0,17.0,0.0
37.75,105.0,69,140,27.0,0.0,17.0,23.0,0.0
37.75,105.25,69,141,25.0,1.0,18.0,25.0,0.0
37.75,105.5,69,142,21.0,1.0,22.0,21.0,2.0
37.75,105.75,69,143,25.0,1.0,18.0,23.0,0.0
37.75,106.0,69,144,27.0,2.0,15.0,17.0,0.0
37.75,106.25,69,145,29.0,0.0,15.0,18.0,0.0
37.75,106.5,69,146,27.0,0.0,17.0,19.0,0.0
37.75,106.75,69,147,29.0,0.0,15.0,19.0,0.0
37.75,107.0,69,148,30.0,0.0,14.0,18.0,0.0
37.75,107.25,69,149,31.0,0.0,13.0,15.0,0.0
37.75,107.5,69,150,31.0,0.0,13.0,21.0,0.0
37.75,107.75,69,151,31.0,1.0,12.0,19.0,0.0
37.75,108.0,69,152,29.0,1.0,14.0,23.0,0.0
37.75,108.25,69,153,27.0,1.0,16.0,16.0,0.0
37.75,108.5,69,154,28.0,1.0,15.0,18.0,0.0
37.75,108.75,69,155,24.0,1.0,19.0,21.0,0.0
37.75,109.0,69,156,27.0,1.0,16.0,23.0,0.0
37.75,109.25,69,157,26.0,2.0,16.0,28.0,0.0
37.75,109.5,69,158,25.0,4.0,15.0,23.0,0.0
37.75,109.75,69,159,23.0,6.0,15.0,21.0,0.0
37.75,110.0,69,160,19.0,9.0,16.0,28.0,0.0
37.75,110.25,69,161,19.0,12.0,13.0,29.0,0.0
37.75,110.5,69,162,18.0,12.0,14.0,33.0,0.0
37.75,110.75,69,163,16.0,11.0,17.0,31.0,2.0
37.75,111.0,69,164,20.0,6.0,18.0,28.0,0.0
37.75,111.25,69,165,17.0,5.0,22.0,32.0,2.0
37.75,111.5,69,166,17.0,9.0,18.0,30.0,2.0
37.75,111.75,69,167,17.0,9.0,18.0,34.0,2.0
37.75,112.0,69,168,23.0,7.0,14.0,29.0,0.0
37.75,112.25,69,169,20.0,8.0,16.0,31.0,0.0
37.75,112.5,69,170,26.0,4.0,14.0,24.0,0.0
37.75,112.75,69,171,26.0,3.0,15.0,24.0,0.0
37.75,113.0,69,172,26.0,1.0,17.0,25.0,0.0
37.75,113.25,69,173,25.0,2.0,17.0,21.0,0.0
37.75,113.5,69,174,23.0,4.0,17.0,21.0,0.0
37.75,113.75,69,175,17.0,6.0,21.0,22.0,2.0
37.75,114.0,69,176,18.0,10.0,16.0,27.0,0.0
37.75,114.25,69,177,19.0,9.0,16.0,26.0,0.0
37.75,114.5,69,178,20.0,6.0,18.0,30.0,0.0
37.75,114.75,69,179,26.0,4.0,14.0,24.0,0.0
37.75,115.0,69,180,23.0,7.0,14.0,26.0,0.0
37.75,115.25,69,181,23.0,10.0,11.0,29.0,0.0
37.75,115.5,69,182,22.0,12.0,10.0,33.0,0.0
37.75,115.75,69,183,22.0,11.0,11.0,26.0,0.0
37.75,116.0,69,184,24.0,8.0,12.0,26.0,0.0
37.75,116.25,69,185,25.0,7.0,12.0,27.0,0.0
37.75,116.5,69,186,21.0,9.0,14.0,31.0,0.0
37.75,116.75,69,187,21.0,12.0,11.0,26.0,0.0
37.75,117.0,69,188,18.0,13.0,13.0,32.0,0.0
37.75,117.25,69,189,17.0,15.0,12.0,26.0,0.0
37.75,117.5,69,190,15.0,16.0,13.0,26.0,1.0
37.75,117.75,69,191,13.0,16.0,15.0,32.0,1.0
37.75,118.0,69,192,14.0,16.0,14.0,30.0,1.0
37.75,118.25,69,193,16.0,16.0,12.0,27.0,0.0
37.75,118.5,69,194,17.0,17.0,10.0,30.0,0.0
37.75,118.75,69,195,15.0,19.0,10.0,28.0,1.0
37.75,119.0,69,196,17.0,17.0,10.0,29.0,0.0
37.75,119.25,69,197,15.0,22.0,7.0,24.0,1.0
37.75,120.5,69,202,14.0,17.0,13.0,29.0,1.0
37.75,120.75,69,203,18.0,15.0,11.0,33.0,0.0
37.75,121.0,69,204,16.0,16.0,12.0,39.0,0.0
37.5,75.25,70,21,17.0,0.0,27.0,24.0,2.0
37.5,75.5,70,22,19.0,0.0,25.0,24.0,2.0
37.5,75.75,70,23,16.0,0.0,28.0,20.0,2.0
37.5,76.0,70,24,9.0,0.0,35.0,16.0,2.0
37.5,76.25,70,25,12.0,0.0,32.0,20.0,2.0
37.5,76.5,70,26,12.0,0.0,32.0,14.0,2.0
37.5,76.75,70,27,20.0,0.0,24.0,22.0,2.0
37.5,77.0,70,28,25.0,0.0,19.0,20.0,0.0
37.5,77.25,70,29,26.0,0.0,18.0,26.0,0.0
37.5,77.5,70,30,24.0,0.0,20.0,21.0,0.0
37.5,77.75,70,31,31.0,0.0,13.0,19.0,0.0
37.5,78.0,70,32,31.0,0.0,13.0,20.0,0.0
37.5,78.25,70,33,29.0,0.0,15.0,24.0,0.0
37.5,78.5,70,34,32.0,0.0,12.0,20.0,0.0
37.5,78.75,70,35,33.0,0.0,11.0,20.0,0.0
37.5,79.0,70,36,36.0,0.0,8.0,14.0,0.0
37.5,79.25,70,37,39.0,0.0,5.0,10.0,0.0
37.5,79.5,70,38,37.0,0.0,7.0,14.0,0.0
37.5,79.75,70,39,36.0,0.0,8.0,14.0,0.0
37.5,80.0,70,40,36.0,0.0,8.0,14.0,0.0
37.5,80.25,70,41,38.0,0.0,6.0,12.0,0.0
37.5,80.5,70,42,38.0,0.0,6.0,12.0,0.0
37.5,80.75,70,43,35.0,0.0,9.0,14.0,0.0
37.5,81.0,70,44,34.0,0.0,10.0,18.0,0.0
37.5,81.25,70,45,37.0,0.0,7.0,12.0,0.0
37.5,81.5,70,46,36.0,0.0,8.0,12.0,0.0
37.5,81.75,70,47,35.0,0.0,9.0,16.0,0.0
37.5,82.0,70,48,38.0,0.0,6.0,12.0,0.0
37.5,82.25,70,49,38.0,0.0,6.0,12.0,0.0
37.5,82.5,70,50,38.0,0.0,6.0,11.0,0.0
37.5,82.75,70,51,39.0,0.0,5.0,8.0,0.0
37.5,83.0,70,52,41.0,0.0,3.0,5.0,0.0
37.5,83.25,70,53,42.0,0.0,2.0,4.0,0.0
37.5,83.5,70,54,44.0,0.0,0.0,0.0,0.0
37.5,83.75,70,55,43.0,0.0,1.0,2.0,0.0
37.5,84.0,70,56,41.0,0.0,3.0,5.0,0.0
37.5,84.25,70,57,43.0,0.0,1.0,2.0,0.0
37.5,84.5,70,58,38.0,0.0,6.0,11.0,0.0
37.5,84.75,70,59,38.0,0.0,6.0,11.0,0.0
37.5,85.0,70,60,40.0,0.0,4.0,8.0,0.0
37.5,85.25,70,61,33.0,0.0,11.0,15.0,0.0
37.5,85.5,70,62,29.0,0.0,15.0,18.0,0.0
37.5,85.75,70,63,26.0,0.0,18.0,21.0,0.0
